feature_000,feature_001,feature_002,feature_003,feature_004,feature_005,feature_006,feature_007,feature_008,feature_009,feature_010,feature_011,feature_012,feature_013,feature_014,feature_015,feature_016,feature_017,feature_018,feature_019,feature_020,feature_021,feature_022,feature_023,feature_024,feature_025,feature_026,feature_027,feature_028,feature_029,feature_030,feature_031,feature_032,feature_033,feature_034,feature_035,feature_036,feature_037,feature_038,feature_039,feature_040,feature_041,feature_042,feature_043,feature_044,feature_045,feature_046,feature_047,feature_048,feature_049,feature_050,feature_051,feature_052,feature_053,feature_054,feature_055,feature_056,feature_057,feature_058,feature_059,feature_060,feature_061,feature_062,feature_063,feature_064,feature_065,feature_066,feature_067,feature_068,feature_069,feature_070,feature_071,feature_072,feature_073,feature_074,feature_075,feature_076,feature_077,feature_078,feature_079,feature_080,feature_081,feature_082,feature_083,feature_084,feature_085,feature_086,feature_087,feature_088,feature_089,feature_090,feature_091,feature_092,feature_093,feature_094,feature_095,feature_096,feature_097,feature_098,feature_099,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_116,feature_117,feature_118,feature_119,feature_120,feature_121,feature_122,feature_123,feature_124,feature_125,feature_126,feature_127,feature_128,feature_129,feature_130,feature_131,feature_132,feature_133,feature_134,feature_135,feature_136,feature_137,label
0.24948756,0.15062992,0.24555893,0.38939983,0.73911387,0.72447324,175.61012,159.775,177.51088,179.11752,1.4221463,0.4730703,0.9455237,1.341041,0.9677708,0.00051210495,0.004244074,0.0020264108,0.028343588,0.012878905,0.08219465,0.39288494,26.584694,0.7863414,0.50027114,0.012950487,0.0040059416,0.009998248,0.015181879,0.038103648,0.24849135,0.14461392,0.24111967,0.32969454,0.71562016,0.47045135,174.99081,66.90596,176.16718,178.01688,1.4085312,0.4647413,0.93707085,1.3219163,0.8463222,0.2502736,0.1589051,0.24855304,0.41411418,0.75950545,0.7819185,176.38542,176.9086,179.27843,179.96257,1.4548023,0.47780675,0.96881294,1.3758079,0.996741,0.0017822385,0.014291182,0.0074333698,0.08441964,0.04388529,0.31146717,1.3946075,110.00264,3.1112518,1.945694,0.046271086,0.013065457,0.031742096,0.05389154,0.15041882,0.00020914242,0.0009554368,0.00049570255,0.0053184517,0.0042576953,0.013612776,0.1605914,3.8802454,0.37822118,0.2959221,0.0032797148,0.0005162091,0.0014452359,0.00302725,0.0077808728,0.00032028815,0.0012882475,0.00058996613,0.007987469,0.005618039,0.021112211,0.20944239,7.7223186,0.512277,0.37851262,0.0050094333,0.0005511123,0.002350969,0.0040971106,0.011351562,0.0012749732,0.0038894266,0.0018439144,0.024944723,0.013405919,0.07283652,0.5388489,35.117165,1.2778015,0.99102783,0.014367104,0.0015753806,0.007903695,0.011376619,0.039272964,0.0060651302,0.027707666,0.014375374,0.1542351,0.12347317,0.3947705,4.6571503,112.527115,10.968414,8.581741,0.09511173,0.014970064,0.04191184,0.08779025,0.2256453,0.31705856,2.2047334,35.117165,IDLE
0.2567072,0.16261902,0.25465915,0.43043354,0.7600134,0.7917928,175.72919,177.25768,179.08868,179.59427,1.4629625,0.45249197,0.93892425,1.338853,0.97795564,0.0030384643,0.0029851308,0.0037915402,0.008569293,0.0077262684,0.009983663,0.2634022,0.6717757,0.56285346,0.18732108,0.016707055,0.006085523,0.002517545,0.007091141,0.0052913046,0.25009203,0.15567188,0.24803509,0.41435406,0.7424197,0.772317,175.15268,175.5431,177.85318,179.13463,1.4338593,0.44330245,0.93489957,1.3268325,0.9681195,0.26123902,0.16716269,0.26017216,0.44264564,0.7779984,0.80730414,176.3437,178.46509,179.96504,179.99321,1.4908559,0.46443105,0.94271016,1.3516333,0.9892922,0.011146992,0.011490807,0.01213707,0.028291583,0.035578668,0.03498715,1.1910248,2.9219818,2.1118622,0.85858154,0.056996584,0.021128595,0.0078105927,0.024800777,0.021172702,0.0004571522,0.0006069428,0.00067682716,0.0015057613,0.0031020169,0.0020661827,0.16659388,0.28555086,0.18588257,0.13513447,0.0032848818,0.0007287387,0.0005570116,0.002209943,0.001924155,0.00045674498,0.00069267635,0.00072866824,0.0017903771,0.0037459126,0.0031923736,0.20280074,0.39776006,0.37566888,0.17567648,0.0035788056,0.0005827994,0.0010363816,0.0037071274,0.0025499477,0.0018569231,0.0023133308,0.0015355647,0.0049346387,0.008917749,0.014435232,0.38793945,1.1703949,1.7912903,0.3777771,0.010632515,0.0022118092,0.0045588017,0.013277531,0.007172525,0.013257414,0.017601341,0.019627988,0.043667078,0.08995849,0.059919298,4.8312225,8.280975,5.3905945,3.9188995,0.095261574,0.021133423,0.016153336,0.064088345,0.055800498,0.052685425,0.14912029,1.7912903,IDLE
0.2616744,0.16499148,0.2587201,0.42981738,0.77696043,0.80639297,175.35889,179.16142,179.36473,179.44344,1.4982641,0.4446567,0.9441902,1.3580259,0.983259,0.0018382651,0.0029619585,0.0016335337,0.006327757,0.0055357255,0.005788928,0.34407943,0.59151083,0.33784485,0.27709818,0.008358363,0.0032353122,0.0026070331,0.005075998,0.0032481435,0.2565768,0.1597518,0.25401756,0.4184025,0.76660943,0.78786576,174.34444,178.28098,178.84453,178.65797,1.4790534,0.44178206,0.9391372,1.3485398,0.9767438,0.2633746,0.16831534,0.2602772,0.44297427,0.787473,0.8116749,175.89801,179.98839,179.92166,179.90033,1.5148866,0.451483,0.9496447,1.3671772,0.9943383,0.0067977905,0.008563533,0.00625965,0.024571776,0.020863593,0.023809135,1.5535736,1.7074127,1.0771332,1.2423553,0.03583324,0.009700954,0.010507464,0.018637419,0.017594457,0.00030976636,0.00041728647,0.000461713,0.0012086424,0.0028312926,0.0023977982,0.16920681,0.22917017,0.114234135,0.16506064,0.0024282974,0.0004072631,0.0005651918,0.0027391498,0.0022637188,0.00042022608,0.00052337366,0.00066714274,0.0015811956,0.0037888342,0.0040111104,0.22239587,0.31858307,0.14818801,0.2305092,0.0036935033,0.00056409114,0.0009670138,0.0040463884,0.0035638541,0.0012078881,0.0013896823,0.0018003881,0.004431665,0.010360181,0.015304983,0.61099243,1.0474243,0.43318176,0.56144714,0.01088953,0.0020080805,0.0035638213,0.012870669,0.010429263,0.008983225,0.0121013075,0.013389677,0.03505063,0.082107484,0.06953615,4.9069977,6.645935,3.31279,4.7867584,0.07042062,0.011810631,0.016390562,0.07943535,0.06564784,0.046246793,0.113954395,1.0474243,IDLE
0.25305745,0.15773441,0.24758326,0.41464663,0.75173825,0.7754183,175.59969,178.75053,178.91037,179.52461,1.4446243,0.46462488,0.94793016,1.3489376,0.9866262,0.0025314083,0.0017781805,0.001813756,0.005180415,0.008022745,0.006530751,0.15274599,0.46264,0.29920292,0.24625133,0.014342705,0.007945933,0.0023822712,0.004095799,0.0049267104,0.24885333,0.15504853,0.2450666,0.40314636,0.7378427,0.75808525,175.26709,177.55997,178.36531,178.96178,1.4198627,0.45149538,0.9445578,1.342046,0.9798292,0.25624526,0.16052753,0.25294763,0.4203346,0.7707554,0.7853417,175.93564,179.48718,179.57915,179.92102,1.4755182,0.47591454,0.95208025,1.3567524,0.9989528,0.0073919296,0.005478993,0.00788103,0.017188251,0.03291273,0.02725643,0.6685486,1.9272156,1.2138367,0.9592438,0.05565548,0.024419159,0.007522464,0.014706373,0.019123614,0.00025953096,0.0004256825,0.0006501135,0.0011851911,0.0035566995,0.0027884964,0.11542906,0.25962776,0.20582475,0.16723317,0.0028407162,0.00084203994,0.00070608075,0.0024073042,0.0027091256,0.00027574523,0.0005506136,0.0008235881,0.0014531198,0.004306866,0.004371084,0.15610054,0.330087,0.24561805,0.2372795,0.0031789457,0.00053603493,0.0010411624,0.0032805584,0.0036573966,0.00097069144,0.0014437884,0.0023359358,0.0038209856,0.00867945,0.013955116,0.48280334,0.6968384,0.4651184,0.73635864,0.008329034,0.0020095706,0.002560854,0.008410573,0.010628521,0.0075263977,0.0123447925,0.018853292,0.03437054,0.10314429,0.0808664,3.3474426,7.5292053,5.968918,4.849762,0.08238077,0.024419159,0.020476341,0.06981182,0.078564644,0.05109905,0.11878582,0.73635864,IDLE
0.24667521,0.1559331,0.24459206,0.27148467,0.636686,0.65216464,132.49022,137.10472,177.19695,178.6539,1.4002099,0.4802235,0.95157856,1.3331894,0.8973434,0.0011155294,0.006656928,0.0015456037,0.11244295,0.08956983,0.09998839,37.181248,41.540916,1.1903819,0.969675,0.032880086,0.0012655128,0.015070145,0.021267982,0.085573874,0.24431635,0.14637522,0.24178326,0.11768541,0.5085541,0.512708,80.22026,77.32456,175.16504,176.9344,1.3317711,0.47690436,0.9246482,1.2847807,0.77488494,0.24845628,0.16687578,0.24661587,0.40502736,0.73985946,0.7656451,176.03947,178.3456,179.49875,179.91772,1.437124,0.4814979,0.9699768,1.355483,0.98932683,0.00413993,0.020500556,0.0048326105,0.28734195,0.23130536,0.25293708,95.819214,101.021034,4.3337097,2.9833221,0.10535288,0.004593551,0.045328557,0.070702314,0.2144419,0.00031583986,0.0010506085,0.00041978268,0.010730862,0.00816203,0.009429077,3.3221867,3.7319517,0.287554,0.2606885,0.007133677,0.00025109586,0.0026020058,0.0049043978,0.0075843744,0.00040344204,0.0014393697,0.00055075425,0.013447218,0.00966486,0.012319028,3.3890896,5.285996,0.37311563,0.42575243,0.010863255,0.00031702878,0.004448861,0.008083915,0.009946114,0.000999257,0.0036599487,0.0015011579,0.04901676,0.035888255,0.040648222,10.891113,22.40104,0.8322296,1.567276,0.029154897,0.0011051297,0.011217713,0.023945928,0.03660494,0.009159356,0.030467644,0.012173697,0.311195,0.23669887,0.27344322,96.343414,108.2266,8.339066,7.559967,0.20687664,0.0072817802,0.07545817,0.14222753,0.21994686,0.51033103,1.9695579,22.40104,IDLE
0.24722235,0.165396,0.24430685,0.14318845,0.5024516,0.5142684,77.603874,78.593925,176.35114,177.83292,1.4351285,0.48161077,0.9745428,1.3660632,0.7732102,0.00068076694,0.001017484,0.0007964991,0.012265932,0.0025618274,0.0070770234,0.96794254,3.108626,0.4069803,0.15864383,0.003698583,0.00025713182,0.0032728189,0.0042568496,0.004640239,0.24590957,0.16402908,0.24329835,0.11983669,0.49773636,0.50655496,76.1233,74.84859,175.63715,177.50769,1.4289814,0.48110324,0.96938133,1.3590169,0.76860386,0.24853803,0.1668118,0.24609569,0.16934034,0.50783867,0.52439684,79.29386,83.33225,177.0874,178.0685,1.4424179,0.4820955,0.978035,1.3739858,0.78079414,0.0026284605,0.0027827173,0.0027973354,0.049503654,0.010102302,0.017841876,3.1705627,8.483665,1.4502563,0.5608063,0.013436437,0.0009922683,0.008653641,0.014968872,0.012190282,0.00012457217,0.00018177772,0.00034933974,0.0025746427,0.0006863907,0.001504639,0.19240306,0.6229953,0.12397398,0.0706724,0.0014649342,9.35834e-05,0.0005366761,0.0010159591,0.00074024446,0.00016762018,0.00023773598,0.00045938723,0.003996239,0.0009369909,0.0024355892,0.24749541,1.0131637,0.17254059,0.0915419,0.0019380822,0.00012696697,0.0007809163,0.0013949972,0.0010754577,0.0005675107,0.00062556565,0.0011584014,0.018669426,0.0030074716,0.007208407,0.65595245,2.716034,0.46862793,0.23971558,0.0061148405,0.00029742718,0.0024616718,0.0041179657,0.002616942,0.0036125928,0.005271554,0.010130852,0.07466464,0.019905329,0.043634534,5.579689,18.066864,3.5952454,2.0494995,0.04248309,0.0027139187,0.015563607,0.029462814,0.02146709,0.0679545,0.26609543,2.716034,IDLE
0.24950522,0.16582242,0.24463171,0.14456473,0.5164694,0.52844745,83.26416,85.22676,177.09703,177.72304,1.4405729,0.47777113,0.971006,1.3626549,0.7839086,0.0004594578,0.00079012226,0.00084485277,0.008273979,0.0039615636,0.0031112097,2.1118298,1.8853296,0.17000763,0.24814777,0.0042414665,0.0018904309,0.0016326745,0.0042004394,0.003247432,0.24866469,0.16454305,0.24318275,0.13727833,0.50316614,0.52182746,77.07306,81.40856,176.76018,177.34457,1.4357663,0.47489345,0.969175,1.3574941,0.7736928,0.25014174,0.16722757,0.2458706,0.16450468,0.5206353,0.5326338,85.691376,88.95141,177.38387,178.06424,1.4484162,0.481049,0.97475916,1.3713139,0.7873043,0.0014770478,0.0026845187,0.0026878566,0.027226344,0.017469168,0.010806322,8.618317,7.5428467,0.62368774,0.7196655,0.012649894,0.0061555505,0.0055841804,0.013819814,0.0136114955,0.00013805772,0.00019628837,0.00030916466,0.0019229008,0.000749773,0.0009108309,0.3062923,0.4047386,0.056511715,0.052223995,0.0013525445,0.000212544,0.00038232474,0.0008966347,0.0006235242,0.00017221694,0.00027449257,0.00042123708,0.0025180026,0.0012344653,0.0011451225,0.47457215,0.48569757,0.069542654,0.07470025,0.0019360351,0.00024304504,0.0006186548,0.0012692416,0.0010193139,0.0003761202,0.0006839633,0.0011766553,0.00823313,0.0054329634,0.0030794144,2.0747147,1.7371674,0.17802429,0.26327515,0.0046465397,0.0010125935,0.00202626,0.0031414032,0.004280746,0.004003674,0.005692363,0.008965775,0.055764124,0.021743417,0.026414096,8.882477,11.737419,1.6388397,1.5144958,0.03922379,0.006163776,0.011087418,0.026002407,0.018082201,0.05516408,0.1967422,2.0747147,IDLE
0.2488993,0.16539879,0.24303149,0.14275812,0.52820057,0.54977524,88.055466,97.844894,177.26945,177.8073,1.441235,0.4727515,0.96873766,1.3570344,0.79718,0.00043179936,0.0005343159,0.0006352671,0.0039949366,0.002992642,0.0103245815,0.82093936,4.63425,0.4171077,0.23471272,0.005358487,0.0005753547,0.0018021954,0.0031029154,0.0046964446,0.24832752,0.16455877,0.24209426,0.13483189,0.52169716,0.53376937,85.97476,89.53688,176.84096,177.42244,1.4291927,0.47194812,0.96317804,1.346977,0.7884953,0.24985154,0.16612722,0.24444333,0.14915562,0.5316451,0.57350016,88.95905,108.41572,178.49013,178.16379,1.4485153,0.47467464,0.97074246,1.3603568,0.80724394,0.0015240163,0.0015684515,0.0023490638,0.014323726,0.009947956,0.039730787,2.984291,18.878838,1.6491699,0.74134827,0.019322634,0.002726525,0.0075644255,0.013379812,0.018748641,9.223151e-05,0.00016768945,0.00025032717,0.0012746674,0.0007573654,0.0017954769,0.19520095,0.8012109,0.11454142,0.0763192,0.0017800701,0.0001574169,0.000557546,0.0010033558,0.00084236986,0.00011910164,0.00023390974,0.0003685932,0.0019008699,0.0011092725,0.0021639904,0.29738703,0.9458145,0.15117782,0.1106872,0.002636294,0.00022889808,0.00072763546,0.0014068994,0.001012409,0.000325948,0.0006841272,0.0009995699,0.006461337,0.0030978322,0.006237805,1.0084381,3.067192,0.45744324,0.3951416,0.0079654455,0.00088751316,0.0021024942,0.003783226,0.0035167336,0.0026747137,0.004862994,0.007259488,0.036965355,0.021963596,0.05206883,5.6608276,23.235115,3.321701,2.2132568,0.051622033,0.00456509,0.016168833,0.029097319,0.024428725,0.07973006,0.3000021,3.067192,IDLE
0.24902235,0.16443968,0.24398276,0.15182728,0.5194706,0.55683327,85.70613,102.53602,177.16371,178.1801,1.441853,0.47266975,0.96925366,1.355986,0.79502887,0.00042252606,0.0006475216,0.00044394145,0.008321528,0.002490087,0.013163637,0.8470498,5.909513,0.51265514,0.3216749,0.0082356185,0.00030560634,0.0037091034,0.0071566864,0.0066917734,0.2484226,0.16336015,0.24309167,0.14177895,0.5156547,0.5304759,84.98378,89.91752,176.41641,177.64565,1.4258608,0.471965,0.96279305,1.3437521,0.7818336,0.24969992,0.16598502,0.24502023,0.16583107,0.52402043,0.5733544,87.65604,109.338646,178.48557,178.83984,1.4561348,0.47307986,0.9735936,1.3698735,0.8065784,0.0012773275,0.0026248693,0.001928553,0.024052128,0.00836575,0.04287851,2.6722565,19.421127,2.0691528,1.1941986,0.030274034,0.0011148751,0.01080054,0.026121378,0.024744809,8.5102074e-05,0.00018280334,0.00027390698,0.0017938691,0.0006924128,0.0023086523,0.1850444,1.0047886,0.13423525,0.098104544,0.0014225327,8.6487365e-05,0.0005183857,0.0010705735,0.0012737081,0.00011135148,0.00022569907,0.00036164813,0.0025523119,0.0010178838,0.002680509,0.28361034,1.1653643,0.15700242,0.12950334,0.0019125236,0.000120156175,0.00075770245,0.0011266537,0.0013664708,0.0003222376,0.0004799217,0.0009677261,0.006985426,0.0028170347,0.0069949627,0.9257202,2.9137878,0.46998596,0.38882446,0.005649686,0.00034177303,0.0023714304,0.0038996935,0.0039940476,0.0024679601,0.0053012967,0.007943302,0.052022204,0.02007997,0.06695092,5.366287,29.13887,3.8928223,2.8450317,0.041253448,0.0025081336,0.0150331855,0.031046629,0.036937535,0.095458746,0.34409198,2.9137878,IDLE
0.25083524,0.16702685,0.24496125,0.11705461,0.51534057,0.5135177,83.125404,80.25095,177.04367,177.4916,1.4581244,0.47314352,0.97481954,1.3718077,0.7726644,0.0006345906,0.00040796545,0.0008988941,0.012960571,0.0028847526,0.009192203,0.97854096,4.2779803,0.4097014,0.22563471,0.0035494342,0.0006726329,0.0018506722,0.0028575552,0.004628152,0.2496507,0.16602401,0.24309272,0.10068438,0.5107768,0.4992597,81.73574,74.28298,176.36887,177.13913,1.4529693,0.47174788,0.97180176,1.3686676,0.76538247,0.2518586,0.1674991,0.24603222,0.1413853,0.51993454,0.5291003,85.00308,89.22124,177.6713,178.02083,1.4641335,0.47392163,0.9770993,1.3759956,0.7807872,0.0022078902,0.0014750808,0.0029395074,0.04070092,0.009157717,0.029840589,3.2673416,14.938255,1.3024292,0.8816986,0.011164188,0.0021737516,0.0052975416,0.0073280334,0.015404761,0.00011426365,7.196747e-05,0.00030877057,0.0017416747,0.0005319673,0.0012068748,0.15681721,0.5500462,0.09596989,0.058688987,0.0013601328,0.000101077145,0.00040726416,0.0006421229,0.00057101663,0.00013037183,9.242011e-05,0.00047410536,0.0028401697,0.0006088647,0.0013348876,0.20253426,0.68434125,0.12432881,0.06996469,0.0018630509,0.00012742775,0.00058861653,0.001110119,0.00065821677,0.00044843554,0.00023552775,0.0016138703,0.012210377,0.0017829537,0.0045719147,0.6767578,2.5538177,0.38235474,0.22348022,0.00554955,0.00046378374,0.0016763806,0.004257202,0.002206087,0.0033136457,0.0020870566,0.008954346,0.050508566,0.015427053,0.03499937,4.547699,15.95134,2.7831268,1.7019806,0.03944385,0.0029312372,0.01181066,0.018621564,0.016559482,0.057905298,0.22303584,2.5538177,IDLE
0.25173834,0.16594955,0.24675211,0.117367305,0.51768774,0.5197626,83.74073,81.92305,177.0953,177.26656,1.4526776,0.4720211,0.97023994,1.3659365,0.7743005,0.00028939964,0.0005932684,0.001157037,0.005169383,0.0022479875,0.007702254,0.44849113,2.868299,0.21502842,0.17702131,0.0057546212,0.00075545214,0.0010166167,0.002655938,0.003034872,0.2511809,0.16479677,0.24509636,0.1049401,0.51265216,0.499995,82.18196,73.81926,176.5122,176.8629,1.4419901,0.47084624,0.9683567,1.3610964,0.7654569,0.25232142,0.16706662,0.24869841,0.12942213,0.5203786,0.52673024,84.25497,84.82253,177.56787,177.62549,1.4606231,0.47375894,0.97216374,1.3690482,0.7770802,0.0011405349,0.0022698492,0.0036020577,0.024482027,0.007726431,0.026735246,2.0730057,11.003273,1.0556641,0.7625885,0.018633008,0.0029127002,0.0038070083,0.007951856,0.011623263,0.00014522672,0.00017199537,0.00029208537,0.002079699,0.0004318932,0.0012571441,0.12712018,0.51351666,0.10941236,0.07507061,0.0018708583,0.00011033436,0.00031094716,0.0009934738,0.00049622305,0.00020883125,0.00028139312,0.00047665412,0.0033222397,0.00062014605,0.0013200487,0.18013993,0.5716646,0.13867404,0.09835439,0.002880237,0.00014077636,0.00052594754,0.0015474085,0.00062450394,0.0005378723,0.0010204762,0.0020978749,0.011714876,0.0023936033,0.004536867,0.6289444,1.9368973,0.29640198,0.2748108,0.010860801,0.0005721152,0.0021908283,0.0060528517,0.0019160509,0.004211575,0.0049878657,0.008470476,0.060311273,0.012524903,0.03645718,3.6864853,14.891983,3.1729584,2.1770477,0.05425489,0.0031996965,0.0090174675,0.02881074,0.014390469,0.05555198,0.17990303,1.9368973,IDLE
0.25148585,0.16557537,0.2466529,0.1266343,0.5165235,0.5249622,83.34603,84.11381,177.1482,177.48526,1.4526165,0.47048235,0.96966004,1.3640308,0.7740752,0.00053443026,0.00037002398,0.001352448,0.009455213,0.0036168075,0.0023381843,0.873862,1.2123296,0.25973955,0.13405256,0.0029123626,0.0001472793,0.00082499336,0.0017746415,0.0008876486,0.25080535,0.16490221,0.24461742,0.11519522,0.51088625,0.5211392,81.76328,82.30763,176.67125,177.22517,1.4462315,0.47021627,0.9679593,1.3605795,0.771963,0.25265548,0.16608165,0.24887815,0.14504668,0.52073884,0.5300449,84.42268,86.906555,177.58832,177.73497,1.4572266,0.47071338,0.9712558,1.3664224,0.77527785,0.0018501282,0.0011794418,0.0042607337,0.029851459,0.009852588,0.008905709,2.659401,4.5989227,0.9170685,0.50979614,0.01099515,0.00049710274,0.0032964945,0.005842924,0.0033148527,0.00012220597,0.00013610566,0.00032954226,0.0028931664,0.00063569384,0.0009252162,0.18636848,0.43838555,0.077575155,0.07254028,0.0010934,7.643165e-05,0.00033736846,0.00079345703,0.0003564584,0.00016474535,0.00018787927,0.00043206158,0.0039414484,0.00088258134,0.0012581919,0.29508677,0.557902,0.102812104,0.09027282,0.001620884,0.000107869804,0.00042184268,0.0010870196,0.0005122443,0.00047266483,0.00045773387,0.0012812912,0.009966373,0.0030212402,0.0027436614,0.9000015,1.3103561,0.26287842,0.16822815,0.0037788153,0.00035488605,0.0010415316,0.0024279356,0.0014616251,0.003543973,0.0039470643,0.009556726,0.08390182,0.01843512,0.02683127,5.404686,12.713181,2.2496796,2.1036682,0.031708598,0.002216518,0.009783685,0.023010254,0.010337293,0.052171234,0.16179954,1.3103561,IDLE
0.2503185,0.16543032,0.24377745,0.13016674,0.5065868,0.5255083,80.592445,85.221825,177.47166,176.84735,1.448284,0.47265908,0.9703434,1.3647902,0.77386004,0.00029636282,0.00044226827,0.0008469863,0.013782479,0.003299726,0.005811321,1.3338379,3.79697,0.2153021,0.27873278,0.0037028668,0.0019276298,0.0008463826,0.0019664462,0.0017233884,0.24984449,0.16453868,0.24196069,0.10652627,0.50193685,0.51366925,78.95457,78.590256,177.1742,176.4331,1.441161,0.47005254,0.96894395,1.3616316,0.770196,0.250895,0.16613396,0.24512024,0.1500109,0.5124067,0.53487957,82.419685,90.64879,178.07208,177.31532,1.4548069,0.4758119,0.97230494,1.3694551,0.7762462,0.0010505021,0.0015952736,0.0031595528,0.04348463,0.010469854,0.021210313,3.4651184,12.058533,0.8978882,0.8822174,0.013645887,0.0057593584,0.0033609867,0.007823467,0.0060501695,8.928467e-05,0.00014030984,0.00045200513,0.0019164243,0.000564271,0.0011359227,0.14249763,0.5639814,0.10357666,0.06638099,0.0017896685,0.000203369,0.0003846267,0.0009786097,0.00032755014,0.00011070009,0.00020584573,0.0006014578,0.0028581917,0.0006313099,0.0013477829,0.1557525,0.6753192,0.1367072,0.081358135,0.0025803966,0.0001806945,0.000535907,0.0015166089,0.00047419447,0.00022473931,0.0007440299,0.0017480254,0.0107905045,0.00178653,0.0030938387,0.47079468,1.8052216,0.31277466,0.24667358,0.0067358017,0.00080254674,0.0015172958,0.005152583,0.001777947,0.0025892556,0.0040689856,0.013108149,0.055576302,0.01636386,0.03294176,4.132431,16.355461,3.0037231,1.9250488,0.051900387,0.005897701,0.011154175,0.028379679,0.009498954,0.05896125,0.19551565,1.8052216,IDLE
0.25163695,0.16682309,0.24446873,0.13502716,0.5046157,0.51306015,78.66616,76.8312,177.37605,176.87277,1.4606643,0.47744292,0.97560924,1.3770334,0.7705566,0.0008193471,0.0005506896,0.0005270702,0.011865208,0.0016306655,0.0065781795,0.44308537,4.021141,0.26969522,0.1780426,0.004742498,0.00071782945,0.0019532202,0.0037660403,0.0031872985,0.25039166,0.16594467,0.2435064,0.11289,0.5025281,0.50201106,77.82338,69.780304,176.94427,176.45769,1.4520805,0.47585535,0.972205,1.3706167,0.76495695,0.2532089,0.16790125,0.24515185,0.1574636,0.5076752,0.52278155,79.50434,82.147766,177.96544,177.18388,1.4687219,0.47860092,0.9784475,1.382519,0.7748038,0.0028172433,0.001956582,0.0016454458,0.044573598,0.0051470995,0.02077049,1.6809616,12.367462,1.021164,0.7261963,0.016641378,0.0027455688,0.0062425137,0.011902332,0.009846866,0.00020298875,0.00014308814,0.00025175666,0.0023666369,0.0004531104,0.0013567086,0.15330058,0.6594012,0.106907815,0.06881609,0.0014885992,0.00012157909,0.00028875162,0.00078016316,0.00063212984,0.0002932392,0.0002067817,0.00035912788,0.0027799692,0.0006182706,0.0015842384,0.19478047,0.7372543,0.1701548,0.09526738,0.0021389276,0.00012471483,0.00035567628,0.0010860878,0.00076193304,0.00095170736,0.00064459443,0.0010269284,0.009575129,0.0015729666,0.0041272044,0.6033554,2.2276993,0.4945221,0.2861328,0.00546062,0.00030839443,0.0009448528,0.0030497313,0.0024134517,0.005886674,0.004149556,0.007300943,0.06863247,0.013140202,0.03934455,4.445717,19.122635,3.1003265,1.9956665,0.04316938,0.0035257936,0.008373797,0.022624731,0.018331766,0.06643408,0.21121381,2.2276993,IDLE
0.25331938,0.16734317,0.24371314,0.13775828,0.49773633,0.4965197,75.723404,68.5626,177.2885,176.86696,1.4619023,0.4783592,0.9779961,1.3787868,0.76080334,0.00030023154,0.00076354557,0.00046781154,0.008373541,0.0022808225,0.0019352566,0.8023321,0.86694515,0.25576624,0.16955686,0.0038168593,0.0011674921,0.00081979134,0.0024473518,0.0015121868,0.25238785,0.16567488,0.24247992,0.122762166,0.49382058,0.4934001,74.769135,67.57271,176.74945,176.64809,1.4536009,0.47588128,0.976938,1.373059,0.75922275,0.25367054,0.16798764,0.24494664,0.15024897,0.50238764,0.50137573,77.85977,70.16361,177.5808,177.26016,1.4689795,0.47963566,0.9797337,1.3821905,0.76428664,0.001282692,0.0023127645,0.0024667233,0.027486809,0.008567065,0.007975638,3.0906372,2.5909042,0.8313446,0.6120758,0.015378594,0.0037543774,0.0027956963,0.009131432,0.0050638914,0.00019347771,0.00012689932,0.00035101382,0.001264994,0.0005638825,0.0005410601,0.15368731,0.20811094,0.11170749,0.07197308,0.0017588632,0.00017341253,0.0003419683,0.0009202875,0.0002597077,0.00029301687,0.00016459313,0.00047101526,0.0018708742,0.00074080663,0.0007186252,0.18923317,0.28744635,0.14351383,0.1054847,0.0025267696,0.00021231758,0.0005658183,0.0012998511,0.0003418156,0.000931859,0.0005788952,0.0012782216,0.0066327304,0.002010107,0.0021267235,0.5518875,0.72665405,0.29989624,0.29760742,0.005913019,0.00054326653,0.0019289255,0.0037804842,0.0013130903,0.0056108534,0.0036800802,0.0101794,0.036684826,0.016352594,0.015690744,4.456932,6.0352173,3.2395172,2.0872192,0.051007032,0.005028963,0.00991708,0.026688337,0.0075315237,0.036798295,0.095365435,0.72665405,IDLE
